5p,15p,25p,35p,45p,50p,55p,65p,75p,85p,95p
8599.954703999998,17649.984,26033.7264,34651.331088,44124.96,47037.20735999999,51004.041264,61841.13143999999,76420.018224,101487.408,164444.900928
9164.754192,18205.958496,29669.623104,38203.390368,41962.83695999999,45514.896239999995,48546.28099199999,61995.5688,82844.61239999998,113268.77231999999,184221.70799999998
8886.766943999999,17649.984,30887.471999999998,37417.96608,44124.96,48537.456,52067.4528,65750.602896,82319.52537599999,108812.15135999999,157049.55763199998
8599.954703999998,23540.666159999997,34165.956528,41049.450288,49186.092912,51705.62812799999,60526.20763199999,71773.659936,92229.99139199998,113935.05921599998,164105.13873599996
10064.903376,18205.958496,29762.285519999998,39866.901359999996,46331.208,49861.2048,54053.075999999994,67069.9392,81189.9264,113268.77231999999,164444.900928
6923.206224,17244.034367999997,30865.409519999997,39712.464,45889.958399999996,51004.041264,57583.0728,73922.54548799999,97074.912,126342.997968,209646.509952
7205.605968,17649.984,30887.471999999998,41049.450288,46432.695408,49186.092912,52949.952,66628.68959999998,80439.80208,108812.15135999999,183162.70896
8895.591935999999,23253.853919999998,34095.356592,40665.563136,48219.756288,51626.203199999996,59639.295935999995,71808.95990399999,88249.92,115122.02064,172087.34399999998
9116.216735999998,21078.493392,31769.971199999996,40021.33871999999,46331.208,49216.980383999995,52994.07695999999,66187.44,84552.24835199998,117601.84339199998,174739.254096
8895.591935999999,19856.232,34095.356592,42051.086879999995,51983.615375999994,57583.0728,61841.13143999999,73909.30799999999,86939.408688,119812.50388799999,183162.70896
8599.954703999998,16079.135423999998,25243.889615999997,39712.464,45232.496496,48537.456,52067.4528,64422.44159999999,78718.92863999998,100088.64676799998,153907.86047999997
7412.99328,16604.222448,26033.7264,39712.464,46432.695408,50743.704,60804.19487999999,71041.18559999998,88249.92,117601.84339199998,174739.254096
5294.995199999999,14490.636863999998,26474.976,39050.5896,44266.159872,49186.092912,52949.952,65750.602896,82319.52537599999,111194.89919999999,164444.900928
6923.206224,17649.984,28231.149408,39103.539551999995,46331.208,49216.980383999995,52949.952,66628.68959999998,88249.92,118140.16790399999,172087.34399999998
8895.591935999999,18633.970608,29669.623104,40021.33871999999,46715.095151999994,51626.203199999996,57583.0728,67003.75176,83378.52441599999,110149.137648,164444.900928
8886.766943999999,15884.985599999998,26033.7264,37417.96608,44976.571727999995,50743.704,55098.837552,67003.75176,86939.408688,110149.137648,161497.3536
9729.553679999999,22062.48,34086.531599999995,41720.149679999995,49861.2048,52067.4528,60804.19487999999,73909.30799999999,82319.52537599999,110422.71239999999,164586.1008
5294.995199999999,13766.98752,25243.889615999997,37417.96608,43366.010687999995,47888.819088,50831.95391999999,66628.68959999998,83378.52441599999,110422.71239999999,157049.55763199998
9164.754192,17649.984,29669.623104,39712.464,43683.710399999996,46331.208,49861.2048,63098.6928,77218.68,110422.71239999999,183162.70896
7205.605968,16767.4848,25151.227199999998,36226.59216,43723.42286399999,47037.20735999999,49861.2048,66628.68959999998,82213.625472,108812.15135999999,179513.574768
6923.206224,18205.958496,28231.149408,40153.713599999995,46331.208,51626.203199999996,59639.295935999995,75453.68159999998,98186.86099199999,123770.51279999998,174739.254096
9116.216735999998,18205.958496,28637.09904,39712.464,48537.456,52067.4528,60848.31984,71808.95990399999,92229.99139199998,115122.02064,161497.3536
8895.591935999999,20738.7312,31769.971199999996,40021.33871999999,45514.896239999995,48537.456,51004.041264,65750.602896,92229.99139199998,123549.88799999999,172087.34399999998
8895.591935999999,19167.882623999998,29762.285519999998,39712.464,46331.208,48537.456,57583.0728,69677.724336,88249.92,113268.77231999999,174739.254096
9164.754192,20738.7312,30887.471999999998,39972.801263999994,44786.8344,48144.743855999994,51004.041264,63981.191999999995,75453.68159999998,101487.408,164444.900928
9116.216735999998,17649.984,30887.471999999998,39888.96384,44976.571727999995,50743.704,52949.952,66187.44,90456.16799999999,113935.05921599998,174739.254096
9959.003472,17950.033728,29762.285519999998,41049.450288,44786.8344,48537.456,51983.615375999994,66187.44,83378.52441599999,115122.02064,174739.254096
6177.4944,19167.882623999998,32665.707887999997,40594.9632,44124.96,46715.095151999994,50831.95391999999,60848.31984,80991.36408,101487.408,164444.900928
7205.605968,16767.4848,30746.272127999997,39103.539551999995,44266.159872,48537.456,51983.615375999994,67069.9392,80991.36408,104293.75545599998,174739.254096
5294.995199999999,17649.984,26033.7264,34717.518528,41962.83695999999,46331.208,49216.980383999995,65349.06576,81326.71377599999,110149.137648,153907.86047999997
6923.206224,15567.285888,23253.853919999998,35410.280399999996,42682.073807999994,46600.370255999995,49216.980383999995,61704.344064,71808.95990399999,92229.99139199998,164105.13873599996
11706.351888,21078.493392,30865.409519999997,39972.801263999994,46331.208,49393.480224,51705.62812799999,66187.44,82213.625472,123770.51279999998,208269.8112
8599.954703999998,17244.034367999997,26033.7264,34417.468799999995,41962.83695999999,45514.896239999995,50743.704,65349.06576,79420.515504,115122.02064,207056.3748
9116.216735999998,17649.984,29082.761135999997,39866.901359999996,46600.370255999995,51626.203199999996,59639.295935999995,66187.44,79791.16516799999,104293.75545599998,164444.900928
8599.954703999998,16604.222448,30931.596959999995,41962.83695999999,49186.092912,52949.952,59639.295935999995,67987.73836799999,88249.92,118307.84275199998,164586.1008
7412.99328,15567.285888,28231.149408,39712.464,43683.710399999996,50743.704,55835.724383999994,68040.68832,88249.92,118140.16790399999,208269.8112
5736.2447999999995,15884.985599999998,27004.47552,39103.539551999995,43683.710399999996,46331.208,49216.980383999995,58853.87164799999,69677.724336,98186.86099199999,147580.34121599997
7412.99328,17950.033728,26033.7264,39103.539551999995,44786.8344,48537.456,52994.07695999999,66628.68959999998,77757.004512,108900.40127999998,141138.097056
8599.954703999998,17649.984,30865.409519999997,41808.3996,47037.20735999999,50973.153792,60804.19487999999,71773.659936,92229.99139199998,118307.84275199998,161497.3536
9729.553679999999,22062.48,30887.471999999998,40665.563136,48546.28099199999,52994.07695999999,61704.344064,73909.30799999999,88249.92,113935.05921599998,179513.574768
7412.99328,16079.135423999998,27092.725439999995,37417.96608,45514.896239999995,48537.456,52949.952,65349.06576,79424.928,113935.05921599998,183573.071088
6177.4944,17649.984,27092.725439999995,39712.464,43683.710399999996,48537.456,51983.615375999994,66628.68959999998,82844.61239999998,117601.84339199998,174739.254096
6923.206224,13325.737919999998,23253.853919999998,30746.272127999997,42051.086879999995,46331.208,49393.480224,65750.602896,82844.61239999998,118307.84275199998,174739.254096
9116.216735999998,22062.48,33398.182224,42682.073807999994,51004.041264,57583.0728,61774.943999999996,75453.68159999998,94427.4144,118140.16790399999,161497.3536
7412.99328,17649.984,29762.285519999998,41159.762687999995,48144.743855999994,50831.95391999999,55928.3868,69677.724336,93544.91519999999,119812.50388799999,209646.509952
6923.206224,16604.222448,26033.7264,35238.193056,44976.571727999995,48546.28099199999,52067.4528,63098.6928,80439.80208,97074.912,137731.65014399998
7412.99328,17950.033728,25658.66424,34717.518528,43652.822927999994,47037.20735999999,49393.480224,66628.68959999998,84552.24835199998,108966.58871999999,174739.254096
10148.7408,17950.033728,30746.272127999997,41720.149679999995,49186.092912,52067.4528,61995.5688,71808.95990399999,86939.408688,110149.137648,174739.254096
7412.99328,17244.034367999997,25658.66424,36138.34224,42307.011648,46331.208,50743.704,65750.602896,80991.36408,111194.89919999999,179513.574768
7205.605968,17649.984,29669.623104,40594.9632,47888.819088,49186.092912,57583.0728,66187.44,81326.71377599999,108900.40127999998,164105.13873599996
9288.304079999998,18633.970608,34651.331088,44976.571727999995,51004.041264,53391.20159999999,63098.6928,73922.54548799999,88249.92,117601.84339199998,183162.70896
6177.4944,17649.984,27092.725439999995,41036.212799999994,48537.456,52949.952,61774.943999999996,71808.95990399999,83378.52441599999,113935.05921599998,164444.900928
8599.954703999998,16079.135423999998,30931.596959999995,41049.450288,46432.695408,48546.28099199999,52949.952,66628.68959999998,79420.515504,108900.40127999998,183573.071088
6177.4944,18205.958496,30865.409519999997,41962.83695999999,48537.456,53347.07663999999,63981.191999999995,80991.36408,97074.912,118140.16790399999,208269.8112
9959.003472,22062.48,32665.707887999997,41918.712,48537.456,50973.153792,54053.075999999994,67987.73836799999,82319.52537599999,110149.137648,179513.574768
7205.605968,16767.4848,30887.471999999998,39050.5896,45514.896239999995,48537.456,51626.203199999996,64863.691199999994,82319.52537599999,118140.16790399999,183573.071088
8599.954703999998,19856.232,31108.096799999996,42051.086879999995,48219.756288,51004.041264,59639.295935999995,67069.9392,88249.92,113935.05921599998,172087.34399999998
9959.003472,23540.666159999997,36226.59216,43366.010687999995,49186.092912,52949.952,59639.295935999995,68040.68832,83378.52441599999,126342.997968,174739.254096
8895.591935999999,17950.033728,30865.409519999997,40153.713599999995,48219.756288,52949.952,60804.19487999999,73909.30799999999,98848.73539199999,123770.51279999998,164586.1008
9288.304079999998,17649.984,29669.623104,40021.33871999999,47037.20735999999,51705.62812799999,58853.87164799999,67069.9392,93544.91519999999,117601.84339199998,164586.1008
9288.304079999998,23540.666159999997,31108.096799999996,39972.801263999994,45514.896239999995,49393.480224,52994.07695999999,66628.68959999998,79424.928,100088.64676799998,174739.254096
8895.591935999999,16604.222448,28231.149408,39972.801263999994,46715.095151999994,49216.980383999995,52067.4528,67003.75176,82213.625472,118140.16790399999,184221.70799999998
8599.954703999998,22062.48,30746.272127999997,40021.33871999999,48537.456,52949.952,58853.87164799999,69818.924208,90456.16799999999,119812.50388799999,179513.574768
9116.216735999998,17649.984,29762.285519999998,41159.762687999995,45514.896239999995,48546.28099199999,52949.952,66628.68959999998,93544.91519999999,123549.88799999999,179513.574768
7412.99328,20738.7312,33398.182224,41049.450288,48219.756288,51705.62812799999,55928.3868,73922.54548799999,90456.16799999999,115122.02064,183573.071088
8895.591935999999,18205.958496,29762.285519999998,39866.901359999996,46331.208,49393.480224,52949.952,65750.602896,78718.92863999998,98186.86099199999,141967.646304
9288.304079999998,22062.48,34651.331088,41962.83695999999,47888.819088,49393.480224,52949.952,66187.44,80991.36408,104099.60563199999,147545.04124799996
7412.99328,16079.135423999998,27004.47552,39050.5896,44266.159872,47037.20735999999,49393.480224,58853.87164799999,75453.68159999998,97074.912,164105.13873599996
5736.2447999999995,12950.67576,23540.666159999997,34417.468799999995,42307.011648,48219.756288,52067.4528,65349.06576,80991.36408,104099.60563199999,164444.900928
6177.4944,18205.958496,28637.09904,39712.464,44266.159872,48537.456,50831.95391999999,64528.341503999996,82213.625472,108900.40127999998,179513.574768
9164.754192,18205.958496,29082.761135999997,39712.464,44786.8344,49186.092912,53347.07663999999,67003.75176,82844.61239999998,110149.137648,164444.900928
6923.206224,16079.135423999998,27092.725439999995,39712.464,46331.208,48634.530911999995,51983.615375999994,64422.44159999999,79791.16516799999,111194.89919999999,164586.1008
9959.003472,16767.4848,26033.7264,39346.22683199999,45889.958399999996,49186.092912,52067.4528,66628.68959999998,82319.52537599999,108966.58871999999,164105.13873599996
8886.766943999999,17649.984,28231.149408,40153.713599999995,47037.20735999999,49216.980383999995,53347.07663999999,67069.9392,82213.625472,108812.15135999999,147580.34121599997
7412.99328,17649.984,28231.149408,39712.464,44976.571727999995,48144.743855999994,51983.615375999994,64863.691199999994,81189.9264,98403.073296,152142.86208
7412.99328,17244.034367999997,25151.227199999998,35238.193056,44124.96,48537.456,51983.615375999994,64863.691199999994,80439.80208,108966.58871999999,172087.34399999998
9116.216735999998,17649.984,28637.09904,39346.22683199999,44786.8344,48546.28099199999,53347.07663999999,64863.691199999994,81631.17599999999,113268.77231999999,183162.70896
9116.216735999998,18633.970608,30887.471999999998,40153.713599999995,47888.819088,49216.980383999995,52949.952,66187.44,80991.36408,111194.89919999999,164586.1008
7412.99328,22062.48,34285.09392,41720.149679999995,49861.2048,53347.07663999999,61774.943999999996,74134.345296,93544.91519999999,119137.39199999999,183162.70896
8599.954703999998,17649.984,26033.7264,39712.464,45889.958399999996,48537.456,53391.20159999999,67003.75176,82844.61239999998,113935.05921599998,164105.13873599996
7412.99328,21078.493392,30865.409519999997,40021.33871999999,46331.208,49861.2048,55835.724383999994,67003.75176,82213.625472,110149.137648,164586.1008
9729.553679999999,21078.493392,30746.272127999997,40021.33871999999,46331.208,49861.2048,52994.07695999999,66628.68959999998,81631.17599999999,104293.75545599998,164105.13873599996
6177.4944,17950.033728,31769.971199999996,41036.212799999994,49216.980383999995,52949.952,61571.969183999994,71041.18559999998,82319.52537599999,113268.77231999999,164586.1008
8886.766943999999,18633.970608,26033.7264,34651.331088,42055.499376,47888.819088,51626.203199999996,66628.68959999998,84552.24835199998,110149.137648,164105.13873599996
5294.995199999999,17649.984,27004.47552,39712.464,48144.743855999994,50973.153792,55928.3868,69677.724336,82319.52537599999,110149.137648,164586.1008
8886.766943999999,21078.493392,30887.471999999998,39712.464,46715.095151999994,50831.95391999999,61571.969183999994,73909.30799999999,88249.92,113268.77231999999,183573.071088
6177.4944,18633.970608,28637.09904,40594.9632,47037.20735999999,50831.95391999999,55928.3868,67069.9392,82213.625472,115122.02064,179513.574768
9959.003472,20738.7312,31769.971199999996,43366.010687999995,48537.456,55098.837552,61774.943999999996,75894.93119999999,94427.4144,132569.029824,207056.3748
10064.903376,18633.970608,29082.761135999997,41036.212799999994,48144.743855999994,49216.980383999995,52949.952,67069.9392,84552.24835199998,118307.84275199998,164105.13873599996
7205.605968,15884.985599999998,27092.725439999995,36103.042272,43683.710399999996,47888.819088,51004.041264,65349.06576,84552.24835199998,110149.137648,179513.574768
9116.216735999998,18633.970608,29669.623104,40594.9632,46331.208,50831.95391999999,55928.3868,67069.9392,86939.408688,119812.50388799999,179513.574768
8895.591935999999,19856.232,30931.596959999995,40153.713599999995,47037.20735999999,50831.95391999999,55928.3868,68040.68832,84552.24835199998,110149.137648,164105.13873599996
7205.605968,16079.135423999998,28637.09904,35410.280399999996,43366.010687999995,48537.456,52949.952,66187.44,81189.9264,104099.60563199999,179513.574768
7205.605968,16079.135423999998,28637.09904,39712.464,47888.819088,50831.95391999999,54053.075999999994,71773.659936,83378.52441599999,104099.60563199999,183573.071088
9959.003472,25658.66424,34717.518528,42051.086879999995,48537.456,52949.952,59639.295935999995,66187.44,86939.408688,118140.16790399999,179513.574768
7205.605968,22062.48,32665.707887999997,40594.9632,48219.756288,50743.704,55098.837552,67987.73836799999,92662.416,119812.50388799999,183162.70896
11031.24,19856.232,30887.471999999998,41036.212799999994,48546.28099199999,52949.952,61704.344064,74637.36983999998,92229.99139199998,119812.50388799999,174739.254096
8599.954703999998,18205.958496,29762.285519999998,37417.96608,42055.499376,45889.958399999996,51626.203199999996,66187.44,93544.91519999999,119812.50388799999,164105.13873599996
8895.591935999999,23253.853919999998,35410.280399999996,42307.011648,48634.530911999995,52949.952,59639.295935999995,67003.75176,81326.71377599999,117601.84339199998,164105.13873599996
9729.553679999999,19167.882623999998,29669.623104,41049.450288,48537.456,52994.07695999999,60804.19487999999,73909.30799999999,90456.16799999999,123991.1376,172087.34399999998
9729.553679999999,18633.970608,28637.09904,41049.450288,49393.480224,54053.075999999994,66187.44,79424.928,94427.4144,118307.84275199998,184221.70799999998
7412.99328,15567.285888,25151.227199999998,36226.59216,45889.958399999996,49186.092912,51983.615375999994,67987.73836799999,84552.24835199998,110149.137648,164586.1008
7412.99328,16079.135423999998,29669.623104,37417.96608,43723.42286399999,48537.456,51004.041264,69677.724336,82844.61239999998,118307.84275199998,210939.37128
6923.206224,16604.222448,26033.7264,39346.22683199999,45514.896239999995,49861.2048,53391.20159999999,71773.659936,88249.92,117601.84339199998,174739.254096
6923.206224,17950.033728,29082.761135999997,41808.3996,47888.819088,50973.153792,53391.20159999999,66628.68959999998,83378.52441599999,113268.77231999999,164586.1008
8599.954703999998,18205.958496,28231.149408,39712.464,44566.209599999995,48537.456,52994.07695999999,67069.9392,88249.92,119137.39199999999,164105.13873599996
8599.954703999998,17950.033728,34285.09392,41036.212799999994,48219.756288,50973.153792,57583.0728,67003.75176,97516.16159999999,123549.88799999999,183573.071088
9164.754192,16604.222448,25989.601439999995,39712.464,45232.496496,49186.092912,52994.07695999999,64863.691199999994,82319.52537599999,119812.50388799999,207056.3748
8886.766943999999,17950.033728,26033.7264,39103.539551999995,47888.819088,49861.2048,61571.969183999994,73922.54548799999,92662.416,117601.84339199998,164586.1008
5294.995199999999,15884.985599999998,25658.66424,36103.042272,44266.159872,49186.092912,53347.07663999999,71041.18559999998,82319.52537599999,110422.71239999999,164444.900928
7205.605968,16604.222448,30746.272127999997,40153.713599999995,48537.456,51626.203199999996,55098.837552,66187.44,79791.16516799999,98848.73539199999,147580.34121599997
5294.995199999999,12796.238399999998,23253.853919999998,38203.390368,45514.896239999995,49393.480224,55835.724383999994,67003.75176,82844.61239999998,119137.39199999999,164105.13873599996
8599.954703999998,16604.222448,26033.7264,35410.280399999996,43652.822927999994,47888.819088,50831.95391999999,58853.87164799999,73909.30799999999,98186.86099199999,164105.13873599996
7205.605968,17244.034367999997,27092.725439999995,39346.22683199999,44124.96,48144.743855999994,51705.62812799999,69818.924208,88249.92,113268.77231999999,183162.70896
5736.2447999999995,15567.285888,28231.149408,39712.464,44786.8344,49186.092912,51983.615375999994,67069.9392,82844.61239999998,118140.16790399999,164105.13873599996
7412.99328,17950.033728,27092.725439999995,39972.801263999994,44786.8344,49216.980383999995,54053.075999999994,66187.44,80991.36408,104099.60563199999,153907.86047999997
10700.3028,17649.984,29762.285519999998,39050.5896,41962.83695999999,46331.208,48537.456,64863.691199999994,82844.61239999998,118307.84275199998,208269.8112
6177.4944,15567.285888,24904.127424000002,34717.518528,46715.095151999994,50743.704,52949.952,71773.659936,94427.4144,132396.94248,179513.574768
6923.206224,19856.232,29669.623104,39866.901359999996,45514.896239999995,48537.456,52067.4528,66187.44,88249.92,123991.1376,174739.254096
8886.766943999999,16079.135423999998,30746.272127999997,39346.22683199999,44566.209599999995,48537.456,51983.615375999994,66187.44,90456.16799999999,108966.58871999999,183573.071088
8886.766943999999,18205.958496,26033.7264,36138.34224,42307.011648,46600.370255999995,50831.95391999999,64422.44159999999,80991.36408,103031.7816,174739.254096
8599.954703999998,19167.882623999998,30865.409519999997,40153.713599999995,46600.370255999995,49393.480224,52949.952,66187.44,88249.92,108966.58871999999,153907.86047999997
9164.754192,19856.232,29762.285519999998,40665.563136,46715.095151999994,51705.62812799999,60848.31984,71041.18559999998,92229.99139199998,123770.51279999998,179513.574768
8895.591935999999,19856.232,31769.971199999996,42307.011648,51004.041264,55835.724383999994,61704.344064,74134.345296,96020.32545599999,132396.94248,183573.071088
7412.99328,17649.984,28231.149408,40153.713599999995,48537.456,51983.615375999994,60407.070239999994,67069.9392,82319.52537599999,115122.02064,152142.86208
8599.954703999998,15884.985599999998,25989.601439999995,41962.83695999999,48634.530911999995,52949.952,60804.19487999999,76181.74343999999,92229.99139199998,123991.1376,179513.574768
9959.003472,18633.970608,28637.09904,39712.464,43723.42286399999,48546.28099199999,52949.952,61995.5688,81326.71377599999,113268.77231999999,164444.900928
8599.954703999998,18633.970608,27004.47552,39712.464,48144.743855999994,49861.2048,55928.3868,67003.75176,81326.71377599999,110149.137648,157049.55763199998
5736.2447999999995,15567.285888,24904.127424000002,39346.22683199999,44124.96,48537.456,51004.041264,65349.06576,82844.61239999998,113268.77231999999,157049.55763199998
6177.4944,20738.7312,29669.623104,41036.212799999994,48537.456,51004.041264,55928.3868,73922.54548799999,92229.99139199998,111194.89919999999,161497.3536
10148.7408,23253.853919999998,30887.471999999998,41036.212799999994,46715.095151999994,48546.28099199999,51705.62812799999,63098.6928,80439.80208,108812.15135999999,174739.254096
9729.553679999999,18633.970608,30887.471999999998,41036.212799999994,49216.980383999995,54053.075999999994,61774.943999999996,73922.54548799999,92229.99139199998,119812.50388799999,184221.70799999998
7205.605968,24109.878144,30887.471999999998,39972.801263999994,46432.695408,48537.456,55928.3868,69818.924208,86939.408688,117601.84339199998,164586.1008
8886.766943999999,18205.958496,32665.707887999997,41049.450288,49186.092912,52949.952,58853.87164799999,67987.73836799999,84552.24835199998,111194.89919999999,179513.574768
8599.954703999998,16079.135423999998,27092.725439999995,39866.901359999996,44566.209599999995,48546.28099199999,53347.07663999999,67069.9392,80991.36408,117601.84339199998,164586.1008
9116.216735999998,18633.970608,32665.707887999997,41049.450288,48144.743855999994,51004.041264,57583.0728,69677.724336,90456.16799999999,115122.02064,183162.70896
7412.99328,19856.232,31769.971199999996,41808.3996,48634.530911999995,52949.952,59639.295935999995,74134.345296,92229.99139199998,124494.162144,183162.70896
7412.99328,19856.232,33398.182224,41049.450288,48219.756288,52949.952,60804.19487999999,73922.54548799999,92229.99139199998,119137.39199999999,183573.071088
8886.766943999999,25989.601439999995,34417.468799999995,41808.3996,48537.456,51626.203199999996,57583.0728,73909.30799999999,94427.4144,118307.84275199998,183573.071088
6177.4944,14490.636863999998,25151.227199999998,39050.5896,45232.496496,49861.2048,53391.20159999999,64863.691199999994,79791.16516799999,108812.15135999999,172087.34399999998
7412.99328,16767.4848,31108.096799999996,41159.762687999995,47037.20735999999,50743.704,58853.87164799999,69818.924208,86939.408688,117601.84339199998,184221.70799999998
9729.553679999999,20738.7312,34651.331088,41962.83695999999,48634.530911999995,52949.952,59639.295935999995,69818.924208,92229.99139199998,117601.84339199998,172087.34399999998
7412.99328,16604.222448,28637.09904,39972.801263999994,46331.208,49186.092912,51983.615375999994,67069.9392,83378.52441599999,104293.75545599998,164586.1008
10148.7408,19856.232,30931.596959999995,41036.212799999994,44566.209599999995,49186.092912,52067.4528,64528.341503999996,77218.68,108900.40127999998,174739.254096
8886.766943999999,19856.232,30746.272127999997,39712.464,46331.208,48634.530911999995,52949.952,66187.44,79791.16516799999,98848.73539199999,157049.55763199998
6923.206224,17244.034367999997,25658.66424,37417.96608,43683.710399999996,48537.456,51705.62812799999,66187.44,81631.17599999999,108812.15135999999,153907.86047999997
4416.908495999999,15531.985919999997,27004.47552,39712.464,44566.209599999995,48537.456,51983.615375999994,64863.691199999994,82844.61239999998,108966.58871999999,174739.254096
5294.995199999999,18205.958496,28231.149408,36226.59216,43366.010687999995,46331.208,49393.480224,61571.969183999994,75453.68159999998,108900.40127999998,164105.13873599996
9164.754192,18633.970608,29082.761135999997,40153.713599999995,47888.819088,50743.704,57583.0728,71773.659936,92229.99139199998,119812.50388799999,183162.70896
9116.216735999998,19856.232,30931.596959999995,39866.901359999996,46331.208,49186.092912,53347.07663999999,66187.44,82213.625472,108966.58871999999,153554.8608
8895.591935999999,19856.232,30865.409519999997,39866.901359999996,46715.095151999994,49861.2048,54053.075999999994,69677.724336,88249.92,115122.02064,172087.34399999998
7412.99328,17649.984,29669.623104,39712.464,44786.8344,48537.456,51705.62812799999,67069.9392,84552.24835199998,110422.71239999999,161497.3536
8886.766943999999,23253.853919999998,34285.09392,40665.563136,48537.456,52949.952,58853.87164799999,71041.18559999998,82319.52537599999,110149.137648,153907.86047999997
6923.206224,16079.135423999998,24784.990031999998,34285.09392,41159.762687999995,44124.96,47888.819088,61774.943999999996,90456.16799999999,118307.84275199998,164444.900928
9729.553679999999,22062.48,34086.531599999995,41720.149679999995,48537.456,51004.041264,55928.3868,69677.724336,92229.99139199998,117601.84339199998,164444.900928
6923.206224,16767.4848,25658.66424,35238.193056,44786.8344,48219.756288,52949.952,67003.75176,81631.17599999999,110149.137648,161497.3536
8599.954703999998,18205.958496,34086.531599999995,41918.712,48537.456,52067.4528,61995.5688,77218.68,94427.4144,123549.88799999999,183162.70896
9116.216735999998,17950.033728,29762.285519999998,40594.9632,45232.496496,48537.456,51004.041264,66187.44,84552.24835199998,113268.77231999999,184221.70799999998
6923.206224,19856.232,30746.272127999997,39866.901359999996,47037.20735999999,48546.28099199999,52949.952,64528.341503999996,81326.71377599999,113935.05921599998,174739.254096
8599.954703999998,15531.985919999997,25989.601439999995,39888.96384,44266.159872,48144.743855999994,50831.95391999999,64528.341503999996,77218.68,98848.73539199999,164586.1008
8886.766943999999,19856.232,30887.471999999998,40021.33871999999,46715.095151999994,51626.203199999996,57583.0728,67987.73836799999,82213.625472,111194.89919999999,179513.574768
8599.954703999998,17649.984,30887.471999999998,39346.22683199999,42682.073807999994,46331.208,49216.980383999995,61704.344064,76181.74343999999,111194.89919999999,172087.34399999998
8886.766943999999,19856.232,30931.596959999995,42051.086879999995,48546.28099199999,55098.837552,63098.6928,75453.68159999998,92229.99139199998,115122.02064,164444.900928
9116.216735999998,16079.135423999998,30865.409519999997,41808.3996,49186.092912,52067.4528,59639.295935999995,67987.73836799999,88249.92,118140.16790399999,183162.70896
8886.766943999999,19856.232,28231.149408,39712.464,46331.208,48546.28099199999,52994.07695999999,69818.924208,88249.92,115122.02064,172087.34399999998
8886.766943999999,17244.034367999997,28637.09904,39712.464,46600.370255999995,50973.153792,59639.295935999995,67987.73836799999,86939.408688,115122.02064,164444.900928
10700.3028,16604.222448,29082.761135999997,39712.464,45889.958399999996,47888.819088,51626.203199999996,61995.5688,75894.93119999999,103031.7816,157049.55763199998
7412.99328,19856.232,30865.409519999997,41720.149679999995,49186.092912,52994.07695999999,57583.0728,67987.73836799999,82319.52537599999,118140.16790399999,183162.70896
9164.754192,19167.882623999998,34095.356592,42055.499376,48537.456,51705.62812799999,55098.837552,67069.9392,93544.91519999999,124494.162144,184221.70799999998
9288.304079999998,17649.984,34417.468799999995,42682.073807999994,50743.704,52994.07695999999,60407.070239999994,71994.284736,92229.99139199998,119812.50388799999,174739.254096
9116.216735999998,21078.493392,33398.182224,40594.9632,46715.095151999994,50743.704,52949.952,73909.30799999999,90456.16799999999,115122.02064,183573.071088
5736.2447999999995,17649.984,29762.285519999998,41962.83695999999,48546.28099199999,51004.041264,55835.724383999994,67003.75176,82213.625472,108966.58871999999,174739.254096
6177.4944,17649.984,30887.471999999998,41918.712,49393.480224,58853.87164799999,61995.5688,75894.93119999999,94427.4144,119137.39199999999,172087.34399999998
10148.7408,22062.48,30887.471999999998,41049.450288,48537.456,50743.704,55098.837552,67069.9392,80991.36408,111194.89919999999,174739.254096
5736.2447999999995,19856.232,30887.471999999998,40594.9632,46331.208,48634.530911999995,52949.952,66187.44,79791.16516799999,108812.15135999999,179513.574768
7205.605968,17649.984,27092.725439999995,39346.22683199999,47037.20735999999,51705.62812799999,55835.724383999994,66628.68959999998,81326.71377599999,111194.89919999999,161497.3536
7412.99328,16767.4848,28231.149408,39712.464,44124.96,48537.456,55098.837552,65349.06576,80439.80208,108966.58871999999,153554.8608
9116.216735999998,21078.493392,31108.096799999996,41159.762687999995,48144.743855999994,51626.203199999996,55928.3868,73922.54548799999,90456.16799999999,113935.05921599998,164105.13873599996
6923.206224,17649.984,29762.285519999998,39712.464,43366.010687999995,46715.095151999994,51626.203199999996,63981.191999999995,80439.80208,108900.40127999998,172087.34399999998
7412.99328,16767.4848,30865.409519999997,40665.563136,48537.456,51983.615375999994,60407.070239999994,69818.924208,86939.408688,113268.77231999999,172087.34399999998
9116.216735999998,18633.970608,30865.409519999997,39712.464,44566.209599999995,48537.456,52994.07695999999,67069.9392,95654.088288,119812.50388799999,164444.900928
8886.766943999999,15884.985599999998,27004.47552,39050.5896,44786.8344,48546.28099199999,51705.62812799999,67987.73836799999,88249.92,123770.51279999998,172087.34399999998
7412.99328,14490.636863999998,25989.601439999995,39103.539551999995,45232.496496,48537.456,51004.041264,65349.06576,81326.71377599999,117601.84339199998,183573.071088
8886.766943999999,24784.990031999998,35238.193056,40665.563136,46715.095151999994,50973.153792,58853.87164799999,66187.44,82844.61239999998,115122.02064,179513.574768
7412.99328,19856.232,34095.356592,41918.712,49186.092912,52949.952,60804.19487999999,69677.724336,90456.16799999999,118307.84275199998,164586.1008
6923.206224,14525.936832,24784.990031999998,38203.390368,44266.159872,46432.695408,49393.480224,61841.13143999999,79791.16516799999,113935.05921599998,164105.13873599996
